fecha,valordemanda
2017-05-20,642947.328
2017-05-21,595144.19
2017-05-22,707215.908
2017-05-23,735713.079
2017-05-24,744762.226
2017-05-25,753708.067
2017-05-26,751802.485
2017-05-27,676432.459
2017-05-28,614285.606
2017-05-29,720317.959
2017-05-30,730950.193
2017-05-31,736466.626
2017-06-01,747518.87
2017-06-02,753609.124
2017-06-03,679426.673
2017-06-04,611001.936
2017-06-05,703309.683
2017-06-06,740130.509
2017-06-07,749355.998
2017-06-08,761866.923
2017-06-09,759329.608
2017-06-10,694435.316
2017-06-11,650192.062
2017-06-12,788982.005
2017-06-13,817984.82
2017-06-14,833791.039
2017-06-15,840938.662
2017-06-16,843222.117
2017-06-17,775071.419
2017-06-18,714249.156
2017-06-19,838636.414
2017-06-20,851662.309
2017-06-21,854595.14
2017-06-22,855949.555
2017-06-23,835352.735
2017-06-24,748147.739
2017-06-25,690609.154
2017-06-26,805439.019
2017-06-27,810662.661
2017-06-28,785930.599
2017-06-29,749639.349
2017-06-30,732881.027
2017-07-01,665287.066
2017-07-02,621685.663
2017-07-03,746866.343
2017-07-04,783170.813
2017-07-05,793964.362
2017-07-06,784389.237
2017-07-07,774032.849
2017-07-08,695057.396
2017-07-09,644495.83
2017-07-10,780556.382
2017-07-11,811274.869
2017-07-12,841963.111
2017-07-13,864108.624
2017-07-14,858571.269
2017-07-15,764624.451
2017-07-16,696716.06
2017-07-17,829407.742
2017-07-18,853182.301
2017-07-19,843294.513
2017-07-20,823513.511
2017-07-21,803777.579
2017-07-22,722232.749
2017-07-23,662966.167
2017-07-24,781909.147
2017-07-25,775633.496
2017-07-26,794953.654
2017-07-27,821649.128
2017-07-28,825860.618
2017-07-29,752296.225
2017-07-30,694030.592
2017-07-31,786533.772
2017-08-01,809483.41
2017-08-02,815805.124
2017-08-03,830503.29
2017-08-04,844863.393
2017-08-05,766691.996
2017-08-06,696275.799
2017-08-07,800407.779
2017-08-08,790770.479
2017-08-09,756459.917
2017-08-10,722882.422
2017-08-11,722937.075
2017-08-12,667734.597
2017-08-13,624358.656
2017-08-14,705119.924
2017-08-15,667476.848
2017-08-16,750783.924
2017-08-17,769223.326
2017-08-18,781714.003
2017-08-19,712994.524
2017-08-20,663334.377
2017-08-21,781801.298
2017-08-22,803185.833
2017-08-23,805156.019
2017-08-24,801839.414
2017-08-25,794656.486
2017-08-26,722123.643
2017-08-27,660169.139
2017-08-28,769338.138
2017-08-29,769062.605
2017-08-30,756948.043
2017-08-31,758167.555
2017-09-01,745637.679
2017-09-02,670569.574
2017-09-03,625267.091
2017-09-04,751839.982
2017-09-05,789340.76
2017-09-06,795949.088
2017-09-07,787398.911
2017-09-08,757985.149
2017-09-09,674350.616
2017-09-10,609041.459
2017-09-11,709090.262
2017-09-12,751786.559
2017-09-13,764653.17
2017-09-14,768171.308
2017-09-15,734716.881
2017-09-16,650104.944
2017-09-17,599304.06
2017-09-18,712364.514
2017-09-19,734767.262
2017-09-20,735501.297
2017-09-21,737581.238
2017-09-22,737987.102
2017-09-23,661606.811
2017-09-24,611771.695
2017-09-25,726403.86
2017-09-26,742539.212
2017-09-27,743372.807
2017-09-28,742938.183
2017-09-29,740245.271
2017-09-30,663770.14
2017-10-01,608897.77
2017-10-02,729774.425
2017-10-03,734087.171
2017-10-04,751873.178
2017-10-05,754739.627
2017-10-06,751310.87
2017-10-07,659217.858
2017-10-08,605654.988
2017-10-09,706351.406
2017-10-10,732202.404
2017-10-11,730089.89
2017-10-12,628211.176
2017-10-13,675209.676
2017-10-14,643437.968
2017-10-15,601044.997
2017-10-16,718351.947
2017-10-17,731643.127
2017-10-18,730292.911
2017-10-19,719557.673
2017-10-20,719103.852
2017-10-21,646738.804
2017-10-22,591488.872
2017-10-23,705183.881
2017-10-24,725529.056
2017-10-25,729923.941
2017-10-26,724883.635
2017-10-27,722316.144
2017-10-28,642175.793
2017-10-29,614270.002
2017-10-30,707167.017
2017-10-31,718185.313
2017-11-01,615921.655
2017-11-02,707921.111
2017-11-03,719459.192
2017-11-04,645817.412
2017-11-05,597686.629
2017-11-06,716972.599
2017-11-07,744822.203
2017-11-08,759905.745
2017-11-09,759861.963
2017-11-10,764532.188
2017-11-11,683015.399
2017-11-12,630568.913
2017-11-13,754680.556
2017-11-14,783837.983
2017-11-15,789164.992
2017-11-16,787289.911
2017-11-17,779087.427
2017-11-18,698082.147
2017-11-19,645371.4
2017-11-20,768722.248
2017-11-21,788658.495
2017-11-22,794652.02
2017-11-23,782339.118
2017-11-24,772036.18
2017-11-25,699834.74
2017-11-26,651682.382
2017-11-27,785800.132
2017-11-28,809687.538
2017-11-29,815675.267
2017-11-30,820643.977
2017-12-01,831437.788
2017-12-02,764719.224
2017-12-03,715939.553
2017-12-04,838132.678
2017-12-05,848162.295
2017-12-06,756360.395
2017-12-07,782686.007
2017-12-08,719496.923
2017-12-09,717690.506
2017-12-10,684898.749
2017-12-11,802343.752
2017-12-12,825186.982
2017-12-13,839031.423
2017-12-14,829227.426
2017-12-15,803118.403
2017-12-16,727264.645
2017-12-17,694705.763
2017-12-18,829576.999
2017-12-19,832816.687
2017-12-20,834761.96
2017-12-21,819406.557
2017-12-22,792960.353
2017-12-23,702851.367
2017-12-24,642910.063
2017-12-25,595600.77
2017-12-26,701435.719
2017-12-27,741629.025
2017-12-28,736357.873
2017-12-29,715140.213
2017-12-30,652290.283
2017-12-31,618260.273
2018-01-01,574637.329
2018-01-02,724549.044
2018-01-03,753204.111
2018-01-04,752386.801
2018-01-05,724096.688
2018-01-06,639705.663
2018-01-07,672064.65
2018-01-08,817299.975
2018-01-09,854745.17
2018-01-10,837804.956
2018-01-11,834709.714
2018-01-12,831785.061
2018-01-13,760638.523
2018-01-14,708621.619
2018-01-15,835104.116
2018-01-16,833389.158
2018-01-17,817515.175
2018-01-18,817603.332
2018-01-19,812552.434
2018-01-20,725927.312
2018-01-21,665342.898
2018-01-22,776934.361
2018-01-23,792215.662
2018-01-24,795267.689
2018-01-25,808307.013
2018-01-26,820239.28
2018-01-27,737558.974
2018-01-28,684397.914
2018-01-29,793986.634
2018-01-30,811803.938
2018-01-31,809902.19
2018-02-01,828993.869
2018-02-02,836715.01
2018-02-03,755609.56
2018-02-04,719531.244
2018-02-05,852377.942
2018-02-06,864736.056
2018-02-07,873750.902
2018-02-08,880070.875
2018-02-09,873284.436
2018-02-10,774761.864
2018-02-11,706770.018
2018-02-12,833332.266
2018-02-13,852668.027
2018-02-14,845115.172
2018-02-15,818989.989
2018-02-16,799331.13
2018-02-17,713847.709
2018-02-18,670069.44
2018-02-19,788774.86
2018-02-20,796993.212
2018-02-21,802817.854
2018-02-22,816409.034
2018-02-23,822010.418
2018-02-24,738315.463
2018-02-25,682057.541
2018-02-26,809186.41
2018-02-27,854244.166
2018-02-28,838163.754
2018-03-01,828808.564
2018-03-02,828422.246
2018-03-03,718198.115
2018-03-04,661692.431
2018-03-05,792157.92
2018-03-06,808969.759
2018-03-07,802365.201
2018-03-08,795959.464
2018-03-09,786754.305
2018-03-10,695131.877
2018-03-11,650662.602
2018-03-12,768123.415
2018-03-13,783569.196
2018-03-14,792974.586
2018-03-15,786821.055
2018-03-16,779143.3
2018-03-17,712298.48
2018-03-18,660909.128
2018-03-19,780044.318
2018-03-20,830948.036
2018-03-21,828243.998
2018-03-22,816801.037
2018-03-23,814750.421
2018-03-24,737438.894
2018-03-25,647149.7
2018-03-26,775540.539
2018-03-27,765765.21
2018-03-28,739889.331
2018-03-29,657909.112
2018-03-30,617090.812
2018-03-31,637005.171
2018-04-01,602215.316
2018-04-02,663779.182
2018-04-03,738282.352
2018-04-04,750807.118
2018-04-05,737613.924
2018-04-06,742671.803
2018-04-07,680415.86
2018-04-08,627282.051
2018-04-09,744284.834
2018-04-10,787841.799
2018-04-11,792550.109
2018-04-12,782939.381
2018-04-13,777829.895
2018-04-14,684509.766
2018-04-15,629483.731
2018-04-16,739318.027
2018-04-17,739507.766
2018-04-18,729297.495
2018-04-19,720948.439
2018-04-20,716005.351
2018-04-21,646179.568
2018-04-22,595070.256
2018-04-23,691149.408
2018-04-24,717381.862
2018-04-25,724557.315
2018-04-26,720400.383
2018-04-27,715248.92
2018-04-28,640817.164
2018-04-29,592217.889
2018-04-30,657472.785
2018-05-01,595259.428
2018-05-02,696770.116
2018-05-03,726983.455
2018-05-04,727900.647
2018-05-05,652250.936
2018-05-06,594583.971
2018-05-07,705703.787
2018-05-08,722719.01
2018-05-09,721928.421
2018-05-10,721917.234
2018-05-11,717399.401
2018-05-12,646620.272
2018-05-13,596053.825
2018-05-14,702287.808
2018-05-15,712356.306
2018-05-16,723164.325
2018-05-17,719349.822
2018-05-18,716461.42
2018-05-19,645615.139
2018-05-20,592734.99
2018-05-21,689203.833
2018-05-22,717857.076
2018-05-23,727970.062
2018-05-24,728576.654
2018-05-25,722239.63
2018-05-26,644830.27
2018-05-27,591743.016
2018-05-28,702764.869
2018-05-29,719285.425
2018-05-30,714527.196
2018-05-31,711261.98
2018-06-01,709531.19
2018-06-02,639545.367
2018-06-03,585011.121
2018-06-04,700225.761
2018-06-05,720420.592
2018-06-06,718515.12
2018-06-07,717194.956
2018-06-08,718521.762
2018-06-09,645004.56
2018-06-10,594316.025
2018-06-11,708892.089
2018-06-12,730828.24
2018-06-13,737636.219
2018-06-14,738226.291
2018-06-15,737410.634
2018-06-16,672512.37
2018-06-17,623648.886
2018-06-18,744574.912
2018-06-19,768735.621
2018-06-20,781677.864
2018-06-21,790763.917
2018-06-22,792862.116
2018-06-23,714070.971
2018-06-24,656341.812
2018-06-25,782993.168
2018-06-26,803400.563
2018-06-27,802356.746
2018-06-28,793182.687
2018-06-29,778647.068
2018-06-30,706077.789
2018-07-01,647045.444
2018-07-02,762834.05
2018-07-03,793136.627
2018-07-04,788164.606
2018-07-05,784170.96
2018-07-06,781892.96
2018-07-07,708618.684
2018-07-08,655055.667
2018-07-09,800602.771
2018-07-10,822681.663
2018-07-11,816712.461
2018-07-12,808184.004
2018-07-13,801059.532
2018-07-14,717272.175
2018-07-15,652824.574
2018-07-16,770533.011
2018-07-17,800350.741
2018-07-18,809583.593
2018-07-19,811532.012
2018-07-20,801551.616
2018-07-21,705939.811
2018-07-22,642233.688
2018-07-23,783084.655
2018-07-24,809659.769
2018-07-25,800798.389
2018-07-26,809234.407
2018-07-27,805064.29
2018-07-28,723725.986
2018-07-29,662113.405
2018-07-30,782765.406
2018-07-31,803371.281
2018-08-01,829902.512
2018-08-02,849473.769
2018-08-03,858593.632
2018-08-04,768551.915
2018-08-05,710960.473
2018-08-06,832313.622
2018-08-07,836089.347
2018-08-08,815836.925
2018-08-09,791067.023
2018-08-10,767196.313
2018-08-11,709368.422
2018-08-12,667332.016
2018-08-13,748050.993
2018-08-14,747596.502
2018-08-15,668157.849
2018-08-16,729296.235
2018-08-17,718847.708
2018-08-18,659031.979
2018-08-19,624764.023
2018-08-20,739507.261
2018-08-21,768257.01
2018-08-22,778103.399
2018-08-23,777965.294
2018-08-24,773349.415
2018-08-25,697144.8
2018-08-26,643379.539
2018-08-27,782718.8
2018-08-28,810448.212
2018-08-29,806294.371
2018-08-30,803963.921
2018-08-31,796365.517
2018-09-01,715322.145
2018-09-02,670590.343
2018-09-03,790769.944
2018-09-04,800273.143
2018-09-05,793541.365
2018-09-06,778613.244
2018-09-07,763965.091
2018-09-08,669149.755
2018-09-09,619852.256
2018-09-10,725662.617
2018-09-11,734621.067
2018-09-12,778177.832
2018-09-13,784509.329
2018-09-14,778201.265
2018-09-15,684200.136
2018-09-16,632403.926
2018-09-17,759809.502
2018-09-18,777704.848
2018-09-19,784461.48
2018-09-20,790751.691
2018-09-21,784512.84
2018-09-22,705950.057
2018-09-23,654538.386
2018-09-24,776098.777
2018-09-25,783307.403
2018-09-26,776593.29
2018-09-27,765194.306
2018-09-28,755478.782
2018-09-29,670903.495
2018-09-30,617464.211
2018-10-01,733629.113
2018-10-02,736946.907
2018-10-03,740193.367
2018-10-04,742064.884
2018-10-05,731108.037
2018-10-06,656265.341
2018-10-07,603979.963
2018-10-08,700562.8
2018-10-09,706803.991
2018-10-10,721067.357
2018-10-11,720238.147
2018-10-12,620435.411
2018-10-13,622562.842
2018-10-14,596303.089
2018-10-15,696558.778
2018-10-16,716388.299
2018-10-17,723752.124
2018-10-18,724444.85
2018-10-19,715107.265
2018-10-20,639515.312
2018-10-21,593179.455
2018-10-22,701055.332
2018-10-23,717889.261
2018-10-24,717282.709
2018-10-25,715267.861
2018-10-26,716585.374
2018-10-27,646604.888
2018-10-28,630999.672
2018-10-29,744335.779
2018-10-30,776331.825
2018-10-31,772179.197
2018-11-01,657040.183
2018-11-02,698895.934
2018-11-03,661353.336
2018-11-04,629521.381
2018-11-05,755615.208
2018-11-06,776755.251
2018-11-07,775756.514
2018-11-08,777488.075
2018-11-09,764551.895
2018-11-10,685487.65
2018-11-11,628671.308
2018-11-12,743600.436
2018-11-13,753421.129
2018-11-14,752414.487
2018-11-15,750390.626
2018-11-16,745386.462
2018-11-17,667009.484
2018-11-18,631308.683
2018-11-19,750865.393
2018-11-20,776247.365
2018-11-21,781660.504
2018-11-22,787440.373
2018-11-23,781396.692
2018-11-24,703454.736
2018-11-25,656292.766
2018-11-26,779621.428
2018-11-27,796219.383
2018-11-28,797684.88
2018-11-29,800277.925
2018-11-30,788560.916
2018-12-01,709867.704
2018-12-02,658914.812
2018-12-03,767969.28
2018-12-04,774493.273
2018-12-05,770700.385
2018-12-06,676366.83
2018-12-07,707326.878
2018-12-08,660856.189
2018-12-09,642487.243
2018-12-10,767366.141
2018-12-11,792463.684
2018-12-12,800931.996
2018-12-13,811190.674
2018-12-14,800807.102
2018-12-15,720296.453
2018-12-16,675981.479
2018-12-17,798875.276
2018-12-18,822742.049
2018-12-19,806392.973
2018-12-20,796738.086
2018-12-21,772837.898
2018-12-22,689265.354
2018-12-23,648505.967
2018-12-24,647899.273
2018-12-25,567423.103
2018-12-26,672883.725
2018-12-27,721456.089
2018-12-28,722356.607
2018-12-29,674033.359
2018-12-30,638506.177
2018-12-31,655175.237
2019-01-01,582949.806
2019-01-02,742199.407
2019-01-03,787764.963
2019-01-04,796010.035
2019-01-05,721029.651
2019-01-06,661772.168
2019-01-07,764920.771
2019-01-08,844559.085
2019-01-09,846151.453
2019-01-10,857323.124
2019-01-11,867181.886
2019-01-12,775170.712
2019-01-13,722271.171
2019-01-14,835752.36
2019-01-15,846245.527
2019-01-16,847911.818
2019-01-17,849875.833
2019-01-18,848781.942
2019-01-19,766537.72
2019-01-20,705583.355
2019-01-21,828406.838
2019-01-22,864855.303
2019-01-23,854462.174
2019-01-24,837075.708
2019-01-25,815349.834
2019-01-26,724205.323
2019-01-27,678249.362
2019-01-28,807644.379
2019-01-29,832616.612
2019-01-30,829785.386
2019-01-31,823510.841
2019-02-01,811408.357
2019-02-02,739149.442
2019-02-03,696029.792
2019-02-04,827865.952
2019-02-05,826264.446
2019-02-06,813527.159
2019-02-07,805445.154
2019-02-08,799019.676
2019-02-09,719403.839
2019-02-10,672445.604
2019-02-11,781692.422
2019-02-12,799138.409
2019-02-13,797839.046
2019-02-14,794299.138
2019-02-15,790637.803
2019-02-16,706487.416
2019-02-17,656688.443
2019-02-18,779646.845
2019-02-19,789997.493
2019-02-20,785631.268
2019-02-21,781135.556
2019-02-22,771083.106
2019-02-23,689175.82
2019-02-24,637452.604
2019-02-25,750831.906
2019-02-26,759697.475
2019-02-27,756324.91
2019-02-28,742210.124
2019-03-01,747742.259
2019-03-02,670242.996
2019-03-03,621445.195
2019-03-04,729814.28
2019-03-05,745164.11
2019-03-06,767457.592
2019-03-07,758178.303
2019-03-08,748568.791
2019-03-09,671315.341
2019-03-10,617758.559
2019-03-11,726454.288
2019-03-12,743155.047
2019-03-13,753372.783
2019-03-14,753975.948
2019-03-15,738753.829
2019-03-16,660072.282
2019-03-17,610229.793
2019-03-18,708116.389
2019-03-19,707250.357
2019-03-20,755634.542
2019-03-21,758931.722
2019-03-22,749138.108
2019-03-23,669633.017
2019-03-24,611819.827
2019-03-25,717073.819
2019-03-26,732395.045
2019-03-27,735314.342
2019-03-28,736120.156
2019-03-29,733687.593
2019-03-30,661273.331
2019-03-31,595455.992
2019-04-01,728854.039
2019-04-02,740720.312
2019-04-03,743726.231
2019-04-04,746532.132
2019-04-05,758884.449
2019-04-06,683345.822
2019-04-07,635743.258
2019-04-08,745947.421
2019-04-09,762514.952
2019-04-10,759373.018
2019-04-11,754593.577
2019-04-12,737503.833
2019-04-13,658751.444
2019-04-14,606715.171
2019-04-15,705651.944
2019-04-16,712912.968
2019-04-17,706896.182
2019-04-18,633645.163
2019-04-19,584929.31
2019-04-20,598281.137
2019-04-21,575850.979
2019-04-22,622892.917
2019-04-23,691440.392
2019-04-24,737862.824
2019-04-25,739947.966
2019-04-26,722351.575
2019-04-27,641476.76
2019-04-28,580034.58
2019-04-29,681641.153
2019-04-30,693188.14
2019-05-01,588783.574
2019-05-02,674320.005
2019-05-03,696474.728
2019-05-04,634765.62
2019-05-05,585505.022
2019-05-06,691903.437
2019-05-07,715282.519
2019-05-08,720383.459
2019-05-09,719680.488
2019-05-10,714705.845
2019-05-11,642893.955
2019-05-12,589066.207
2019-05-13,693194.342
2019-05-14,716085.91
2019-05-15,714403.802
2019-05-16,723608.482
2019-05-17,708065.687
2019-05-18,633581.663
2019-05-19,588760.853
2019-05-20,693266.151
2019-05-21,712267.526
2019-05-22,720423.021
2019-05-23,721032.652
2019-05-24,717689.342
2019-05-25,641713.37
2019-05-26,586295.917
2019-05-27,703430.222
2019-05-28,723789.614
2019-05-29,722528.761
2019-05-30,719643.509
2019-05-31,720746.446
2019-06-01,657113.804
2019-06-02,610135.227
2019-06-03,727199.819
2019-06-04,743803.929
2019-06-05,728013.427
2019-06-06,718987.495
2019-06-07,716146.113
2019-06-08,649114.105
2019-06-09,598266.091
2019-06-10,692985.625
2019-06-11,717613.036
2019-06-12,721685.017
2019-06-13,725139.71
2019-06-14,720698.739
2019-06-15,649826.641
2019-06-16,600853.162
2019-06-17,714625.455
2019-06-18,736896.725
2019-06-19,741912.133
2019-06-20,735488.271
2019-06-21,732798.844
2019-06-22,672993.652
2019-06-23,623379.646
2019-06-24,688002.526
2019-06-25,765220.281
2019-06-26,792832.45
2019-06-27,807875.011
2019-06-28,821152.543
2019-06-29,751724.535
2019-06-30,696474.637
2019-07-01,805062.314
2019-07-02,817750.686
2019-07-03,814766.368
2019-07-04,813934.525
2019-07-05,816024.974
2019-07-06,738401.275
2019-07-07,686379.684
2019-07-08,783297.789
2019-07-09,782095.233
2019-07-10,792718.173
2019-07-11,821250.349
2019-07-12,828876.825
2019-07-13,739065.225
2019-07-14,667289.338
2019-07-15,796026.561
2019-07-16,810257.077
2019-07-17,805414.836
2019-07-18,808118.682
2019-07-19,818254.951
2019-07-20,744167.851
2019-07-21,691903.017
2019-07-22,836080.36
2019-07-23,857696.956
2019-07-24,860191.27
2019-07-25,835226.076
2019-07-26,809646.945
2019-07-27,705760.649
2019-07-28,639052.413
2019-07-29,759984.776
2019-07-30,773820.297
2019-07-31,765475.695
2019-08-01,789334.274
2019-08-02,784389.389
2019-08-03,706068.784
2019-08-04,659374.462
2019-08-05,772347.5
2019-08-06,793044.82
2019-08-07,787712.421
2019-08-08,795638.987
2019-08-09,795454.697
2019-08-10,716321.021
2019-08-11,651892.626
2019-08-12,712385.398
2019-08-13,713398.323
2019-08-14,722738.208
2019-08-15,661417.317
2019-08-16,715896.427
2019-08-17,692638.36
2019-08-18,652155.441
2019-08-19,750065.106
2019-08-20,750474.293
2019-08-21,743508.569
2019-08-22,746785.396
2019-08-23,746320.647
2019-08-24,685685.967
2019-08-25,640382.6
2019-08-26,753002.18
2019-08-27,748334.103
2019-08-28,759403.981
2019-08-29,778170.266
2019-08-30,782463.034
2019-08-31,704124.582
2019-09-01,658275.465
2019-09-02,772035.659
2019-09-03,796492.504
2019-09-04,802739.777
2019-09-05,785233.792
2019-09-06,759835.407
2019-09-07,677237.25
2019-09-08,625559.392
2019-09-09,725543.137
2019-09-10,731011.426
2019-09-11,699252.213
2019-09-12,720175.206
2019-09-13,710999.404
2019-09-14,639594.83
2019-09-15,600804.651
2019-09-16,722110.774
2019-09-17,745327.536
2019-09-18,749439.31
2019-09-19,750409.372
2019-09-20,742546.066
2019-09-21,662313.73
2019-09-22,606999.498
2019-09-23,708014.904
2019-09-24,727730.253
2019-09-25,738028.712
2019-09-26,739145.522
2019-09-27,734426.657
2019-09-28,653673.494
2019-09-29,597643.634
2019-09-30,715112.43
2019-10-01,741441.646
2019-10-02,733752.221
2019-10-03,722404.634
2019-10-04,719060.66
2019-10-05,639966.26
2019-10-06,595822.23
2019-10-07,706811.27
2019-10-08,729654.451
2019-10-09,718306.304
2019-10-10,725766.274
2019-10-11,717342.224
2019-10-12,624559.893
2019-10-13,591908.756
2019-10-14,708972.391
2019-10-15,707947.469
2019-10-16,711483.129
2019-10-17,712870.909
2019-10-18,702013.343
2019-10-19,638521.461
2019-10-20,590245.061
2019-10-21,698011.851
2019-10-22,728673.757
2019-10-23,731462.329
2019-10-24,729548.927
2019-10-25,721004.715
2019-10-26,639527.818
2019-10-27,617897.851
2019-10-28,705517.424
2019-10-29,720759.167
2019-10-30,716813.201
2019-10-31,706779.544
2019-11-01,610338.583
2019-11-02,613091.302
2019-11-03,585745.923
2019-11-04,701349.067
2019-11-05,723921.225
2019-11-06,726803.046
2019-11-07,738904.63
2019-11-08,747095.1
2019-11-09,674799.054
2019-11-10,628624.931
2019-11-11,757559.515
2019-11-12,773524.257
2019-11-13,776833.483
2019-11-14,794537.245
2019-11-15,794400.091
2019-11-16,712515.929
2019-11-17,673216.611
2019-11-18,784186.573
2019-11-19,810154.106
2019-11-20,821576.303
2019-11-21,815715.186
2019-11-22,812859.646
2019-11-23,706596.572
2019-11-24,657967.591
2019-11-25,774027.534
2019-11-26,785754.366
2019-11-27,774548.693
2019-11-28,776056.195
2019-11-29,758247.169
2019-11-30,686811.005
2019-12-01,649030.819
2019-12-02,776156.953
2019-12-03,794071.443
2019-12-04,802721.404
2019-12-05,797187.595
2019-12-06,687010.235
2019-12-07,677745.106
2019-12-08,653010.122
2019-12-09,731497.032
2019-12-10,794421.564
2019-12-11,810110.768
2019-12-12,825121.76
2019-12-13,793677.004
2019-12-14,703955.843
2019-12-15,660219.604
2019-12-16,780295.07
2019-12-17,786945.087
2019-12-18,792257.443
2019-12-19,793728.479
2019-12-20,757483.61
2019-12-21,666815.843
2019-12-22,621188.286
2019-12-23,675581.844
2019-12-24,622147.62
2019-12-25,541452.518
2019-12-26,632220.615
2019-12-27,674150.472
2019-12-28,646963.129
2019-12-29,617265.192
2019-12-30,689973.969
2019-12-31,656514.303
2020-01-01,574776.72
2020-01-02,723522.375
2020-01-03,754645.342
2020-01-04,702390.878
2020-01-05,651967.486
2020-01-06,630259.532
2020-01-07,789031.621
2020-01-08,820143.678
2020-01-09,820769.614
2020-01-10,814759.827
2020-01-11,732531.725
2020-01-12,693449.101
2020-01-13,829157.906
2020-01-14,844416.079
2020-01-15,832910.293
2020-01-16,822827.255
2020-01-17,807653.787
2020-01-18,729673.024
2020-01-19,689820.886
2020-01-20,846106.888
2020-01-21,862132.604
2020-01-22,841706.187
2020-01-23,829427.103
2020-01-24,821136.183
2020-01-25,734265.345
2020-01-26,676369.262
2020-01-27,807615.701
2020-01-28,807001.677
2020-01-29,792162.501
2020-01-30,778203.546
2020-01-31,765448.598
2020-02-01,681471.943
2020-02-02,625016.468
2020-02-03,729329.082
2020-02-04,747892.827
2020-02-05,758987.788
2020-02-06,769754.643
2020-02-07,772488.589
2020-02-08,698199.59
2020-02-09,646787.156
2020-02-10,749504.414
2020-02-11,761008.347
2020-02-12,766558.356
2020-02-13,759532.177
2020-02-14,753954.141
2020-02-15,675832.097
2020-02-16,625453.407
2020-02-17,739797.699
2020-02-18,766371.869
2020-02-19,764941.248
2020-02-20,763651.659
2020-02-21,753744.734
2020-02-22,672072.47
2020-02-23,620872.08
2020-02-24,730827.761
2020-02-25,743820.753
2020-02-26,753405.313
2020-02-27,751137.432
2020-02-28,728292.593
2020-02-29,670263.321
2020-03-01,626873.694
2020-03-02,741296.331
2020-03-03,769321.188
2020-03-04,759058.244
2020-03-05,754365.164
2020-03-06,757995.483
2020-03-07,683532.439
2020-03-08,630442.877
2020-03-09,740417.533
2020-03-10,747566.521
2020-03-11,742561.392
2020-03-12,738088.907
2020-03-13,729774.542
2020-03-14,646497.547
2020-03-15,600435.811
2020-03-16,704124.264
2020-03-17,706050.583
2020-03-18,684799.07
2020-03-19,641992.028
2020-03-20,647058.248
2020-03-21,612492.101
2020-03-22,583510.909
2020-03-23,653558.582
2020-03-24,663819.764
2020-03-25,664643.791
2020-03-26,661338.324
2020-03-27,667335.755
2020-03-28,605617.221
2020-03-29,540515.04
2020-03-30,610996.075
2020-03-31,610653.934
2020-04-01,599875.958
2020-04-02,599323.162
2020-04-03,584683.694
2020-04-04,542996.041
2020-04-05,519594.376
2020-04-06,568143.84
2020-04-07,567082.621
2020-04-08,555027.089
2020-04-09,529824.736
2020-04-10,510435.49
2020-04-11,518229.908
2020-04-12,501615.48
2020-04-13,537818.991
2020-04-14,584017.243
2020-04-15,604347.185
2020-04-16,604521.525
2020-04-17,598697.568
2020-04-18,552914.776
2020-04-19,520123.268
2020-04-20,585331.059
2020-04-21,608880.705
2020-04-22,608023.375
2020-04-23,599598.011
2020-04-24,594661.984
2020-04-25,556038.735
2020-04-26,522374.953
2020-04-27,590579.965
2020-04-28,601203.105
2020-04-29,600234.68
2020-04-30,594712.471
2020-05-01,525344.189
2020-05-02,529331.136
2020-05-03,509365.967
2020-05-04,585884.404
2020-05-05,607115.027
2020-05-06,610199.36
2020-05-07,604624.142
2020-05-08,597179.788
2020-05-09,547084.706
2020-05-10,513399.456
2020-05-11,591350.652
2020-05-12,617479.021
2020-05-13,617401.116
2020-05-14,620557.901
2020-05-15,608952.25
2020-05-16,555670.934
2020-05-17,519597.946
2020-05-18,596670.207
2020-05-19,615052.604
2020-05-20,622450.073
2020-05-21,630168.002
2020-05-22,634355.264
2020-05-23,582895.641
2020-05-24,542170.641
2020-05-25,627466.111
2020-05-26,642990.536
2020-05-27,644707.726
2020-05-28,642005.868
2020-05-29,641570.31
2020-05-30,583380.433
2020-05-31,541662.429
2020-06-01,627334.741
2020-06-02,653396.5
2020-06-03,662452.407
2020-06-04,651301.681
2020-06-05,640912.088
2020-06-06,582674.188
2020-06-07,540393.818
2020-06-08,625763.383
2020-06-09,643604.721
2020-06-10,653728.489
2020-06-11,653624.408
2020-06-12,645918.049
2020-06-13,581088.713
2020-06-14,543304.621
2020-06-15,644001.077
2020-06-16,656823.463
2020-06-17,661145.578
2020-06-18,662011.432
2020-06-19,657676.183
2020-06-20,608254.976
2020-06-21,572807.006
2020-06-22,682963.291
2020-06-23,706613.83
2020-06-24,668203.326
2020-06-25,711838.827
2020-06-26,702221.428
2020-06-27,638125.491
2020-06-28,604144.564
2020-06-29,723951.102
2020-06-30,752302.735
2020-07-01,763359.011
2020-07-02,765790.102
2020-07-03,735357.247
2020-07-04,660713.186
2020-07-05,626327.165
2020-07-06,757299.096
2020-07-07,780525.085
2020-07-08,784566.99
2020-07-09,771125.891
2020-07-10,758878.105
2020-07-11,690697.734
2020-07-12,633135.072
2020-07-13,752649.491
2020-07-14,760459.038
2020-07-15,756753.738
2020-07-16,763067.312
2020-07-17,760177.205
2020-07-18,688716.516
2020-07-19,644522.223
2020-07-20,769330.38
2020-07-21,785563.684
2020-07-22,776667.953
2020-07-23,789634.51
2020-07-24,789089.65
2020-07-25,704273.245
2020-07-26,664179.618
2020-07-27,794291.764
