fechaGeneracion,Carbon,CicloCombinado,Cogeneracion,Eolica,FuelGas,Hidroeolica,Hidraulica,MotorDiesel,Nuclear,OtrasRenovables,SolarFotovoltaica,SolarTermica,TurbinaGas,TurbinaVapor,TurbinaBombeo,ResiduosNoRenov,ResiduosRenov,UnidadMedida,GeneracionTotal
2015-01-25,108285.944,44937.745,64434.443,241813.1,0,8.432,56027.286,8673.565,170786.682,9557.771,22564.314,11701.557,1865.005,5362.098,0,6006.471,1674.115,MWh,753698.5279999999
2015-01-26,178981.536,79954.409,75479.154,161297.153,0,15.899,88019.297,9286.472,170842.994,9627.409,21009.435,11852.891,2305.955,6696.634,0,5659.897,1656.382,MWh,822685.5170000001
2015-01-27,194264.881,67938.094,75828.986,198013.462,0,17.682,74338.335,9410.56,170875.946,9716.938,20227.689,8368.184,2154.645,6423.661,0,5350.8155,1673.7695,MWh,844603.6480000002
2015-01-28,181054.105,75509.039,76080.995,181474.114,0.322,18.859,79016.892,9428.7,170939.936,10169.186,21386.315,9807.514,2321.267,6274.179,0,5366.787,1720.305,MWh,830568.5149999999
2015-01-29,116758.9,45059.198,73105.927,325686.458,0,17.795,64555.235,9408.878,170883.566,10305.215,14332.172,1884.307,2237.746,6900.344,0,5281.33,1672.974,MWh,848090.0449999999
2015-01-30,44171.914,40814.271,67033.116,354135.48,0,14.951,97013.577,9028.393,170925.772,9605.381,8810.298,140.923,2948.687,5490.501,0,4915.6055,1623.0745,MWh,816671.9439999998
2015-01-31,32063.392,33494.078,49545.731,321281.676,0,12.451,116606.956,9098.193,171037.929,8912.434,15736.763,2433.5,1748.716,5641.225,0,4609.163,1654.086,MWh,773876.293
2015-02-01,33530.963,53323.385,48925.799,268659.88,0,12.616,114110.232,8240.058,171105.948,8365.934,20256.167,10698.534,1219.641,5733.75,0,4795.4725,1713.3675,MWh,750691.7470000001
2015-02-02,105930.951,65712.873,69314.766,219889.43,0,16.437,133004.699,9528.651,171095.762,9017.012,9583.35,998.933,1419.097,6499.677,0,5855.866,2114.492,MWh,809981.996
2015-02-03,122750.931,61615.74,72981.789,271347.792,0,16.439,118754.215,9503.724,161459.713,9036.659,12575.121,769.236,2711.239,7128.231,0,6333.2505,2084.5925,MWh,859068.672
2015-02-04,121450.692,69038.445,73047.23,305781.856,0,15.477,120702.908,9910.755,145336.597,8887.75,16968.586,6323.267,2699.91,7461.699,0,6503.4605,2150.8475,MWh,896279.4800000001
2015-02-05,127836.244,73635.913,74554.779,277359.481,0,17.259,121017.792,9972.647,154552.855,8855.446,22035.777,10910.563,2751.579,7589.94,0,6556.8165,2213.4075,MWh,899860.499
2015-02-06,146180.108,96049.87,75672.647,201316.687,0,14.318,133772.024,9879.935,170778.132,8893.134,19474.455,10026.435,3096.53,7527.988,0,6533.9275,2234.5935,MWh,891450.784
2015-02-07,160622.724,96709.176,71943.71,89145.179,0,1.137,145634.602,9328.065,171071.669,8963.138,12087.536,4098.322,2526.383,7456.154,0,6790.922,2273.212,MWh,788651.929
2015-02-08,123313.777,65090.3,67468.383,205146.337,0,3.961,96719.808,8834.1,159972.89,8757.102,22361.836,10323.252,2108.568,7184.216,0,6803.8905,2273.0295,MWh,786361.45
2015-02-09,162478.547,83984.079,74732.808,208399.443,0,12.172,111744.794,9047.711,163644.355,8940.749,21089.29,10768.67,3861.751,7713.818,0,6548.59,2238.178,MWh,875204.955
2015-02-10,217548.266,103966.544,76622.051,90088.91,0,14.081,135170.484,9597.969,169377.274,9123.57,15408.859,2335.097,3206.431,7784.596,0,6553.9975,2253.5525,MWh,849051.682
2015-02-11,215645.303,122967.292,76160.221,61568.18,0,18.238,144177.931,9354.387,171049.139,8656.333,13322.71,2765.292,3279.37,7791.603,0,6679.6625,2225.0805,MWh,845660.7420000001
2015-02-12,219168.124,123726.417,77008.039,43177.334,0,17.452,146568.617,9188.364,171088.579,8565.473,12332.635,5105.683,2511.889,6873.224,0,6685.326,2255.289,MWh,834272.4450000001
2015-02-13,194539.395,68934.359,74868.288,169610.395,0,15.045,119478.449,8962.289,170269.194,8543.68,19260.695,7452.627,2121.66,6266.001,0,6713.225,2228.277,MWh,859263.5789999998
2015-02-14,64720.754,42545.585,61311.17,292034.794,0,8.123,102895.235,9112.428,171066.4,8198.795,10732.195,325.793,1375.366,5242.08,0,6664.2115,2186.7795,MWh,778419.709
2015-02-15,53383.464,48431.303,52226.479,245875.407,0,7.778,104242.443,8703.753,171073.683,7981.225,12879.744,1186.324,1204.906,4688.793,0,6447.1215,2146.1575,MWh,720478.581
2015-02-16,121134.882,76691.867,70035.196,180237.938,0,17.256,124428.611,9112.18,171055.418,8726.634,14526.337,1143.193,1954.957,5731.916,0,6787.2645,2203.8535,MWh,793787.5029999999
2015-02-17,100068.812,46480.231,70868.392,303183.822,0,19.485,109678.207,8895.739,171086.888,8861.47,13105.931,1698.169,1260.926,4524.511,0,6602.48,2193.578,MWh,848528.641
2015-02-18,125829.447,73321.317,72977.271,194058.531,0,17.793,130296.895,8823.593,171084.57,9363.175,18379.549,10163.378,2208.7,5095.238,0,6775.4515,2220.4385,MWh,830615.3470000001
2015-02-19,147506.826,98511.089,76716.538,80847.72,0,18.013,151809.577,8902.193,171089.891,9189.883,23459.477,13307.01,2362.871,5939.06,0,6661.6665,2196.0775,MWh,798517.8920000001
2015-02-20,150843.058,79914.327,76417.126,112776.606,0,15.405,149706.59,8615.329,171105.012,8973.826,19116.607,5803.784,2425.889,6019.576,0,6254.8445,2024.4635,MWh,800012.443
2015-02-21,50947.086,49028.862,63227.016,245191.38,0,9.13,130272.834,8814.721,171168.724,8356.698,15480.997,6019.987,2241.229,5953.904,0,6420.0425,2036.4445,MWh,765169.0549999999
2015-02-22,34727.199,47236.234,52711.35,266240.799,0,8.979,115191.148,8563.68,171122.274,7356.544,24891.416,11158.361,1435.991,4854.414,0,6009.8395,1919.8525,MWh,753428.081
2015-02-23,39627.698,44229.653,64583.866,326794.731,0,9.038,121075.297,8967.382,171058.391,8772.844,14212.4,1238.229,1868.071,6183.57,0,6160.0775,2018.0595,MWh,816799.3070000001
2015-02-24,36831.298,53915.332,64742.382,323070.099,0,9.45,127391.408,8827.632,171046.016,8463.582,23592.482,12176.867,1822.642,5997.65,0,6262.1735,2043.1315,MWh,846192.145
2015-02-25,50154.312,49394.903,67545.194,298953.722,0,7.758,131879.491,8863.347,170952.504,8768.455,20433.902,13741.446,1892.715,6560.87,0,6099.9305,2027.4325,MWh,837275.982
2015-02-26,55290.692,56123.798,69240.955,258173.969,0,5.36,141747.757,8540.409,171029.17,9156.704,19425.679,8078.254,2075.366,6111.236,0,5777.477,2019.829,MWh,812796.6549999999
2015-02-27,58034.886,48779.732,69028.525,256580.312,0,7.749,140311.061,8688.387,171006.639,9412.356,24952.974,13966.43,2434.806,5140.934,0,5345.9485,2009.5145,MWh,815700.2540000002
2015-02-28,52765.017,47676.748,60120.311,197035.931,0,8.392,137223.094,8375.568,171059.628,9141.538,22280.809,8342.124,1562.075,5144.59,0,5990.772,2012.932,MWh,728739.529
2015-03-01,35990.155,48620.236,50857.827,220130.172,0,7.03,118878.383,8089.094,170997.564,8543.205,21611.498,6171.471,1368.3,4488.244,0,6277.6035,2045.5575,MWh,704076.3400000001
2015-03-02,72968.441,74255.113,64153.929,167079.302,0,7.067,156996.671,8446.901,170927.885,9040.066,21854.445,8589.106,2778.972,6124.101,0,6566.408,1961.967,MWh,771750.374
2015-03-03,107442.262,89269.504,69540.79,57403.467,0,8.258,175693.425,8457.484,169817.439,8495.339,22937.035,8909.181,2842.54,6665.734,0,6644.1125,2011.0645,MWh,736137.635
2015-03-04,62877.091,51773.968,64259.95,242629.834,0,9.805,152502.261,8087.696,155711.501,8870.128,24278.632,9925.358,2557.618,6550.078,0,6457.532,2019.228,MWh,798510.6799999999
2015-03-05,39771.603,56855.415,61684.675,262369.496,0,5.933,150352.548,8970.722,148504.801,8895.707,29950.963,15831.125,2606.784,6519.543,0,6509.127,2071.366,MWh,800899.8080000001
2015-03-06,72679.831,86734.282,71655.983,98402.581,0,6.47,174639.424,8905.569,155800.632,9396.271,30585.409,22315.766,1981.695,6119.73,0,6766.775,2084.597,MWh,748075.0149999998
2015-03-07,74617.477,66542.631,65904.44,59004.271,0,7.491,155078.484,8973.822,165285.842,9888.213,29736.042,22876.152,2653.702,5922.269,0,6871.808,2124.93,MWh,675487.5739999999
2015-03-08,54949.76,58441.316,60233.447,86482.325,0,6.295,134691.368,8578.64,167664.217,9528.847,26192.04,19050.144,1098.665,5496.183,0,6803.679,2223.218,MWh,641440.144
2015-03-09,126387.735,71303.473,68484.644,66952.61,0,26.427,162774.121,9093.512,167573.281,9765.767,27409.824,20545.327,1648.324,6509.59,0,6895.0015,2283.7855,MWh,747653.4220000001
2015-03-10,161277.286,68143.041,70184.744,27479.329,0,19.707,163776.491,8903.597,167957.432,10044.955,29287.182,21740.04,1852.375,6177.744,0,7219.595,2329.15,MWh,746392.6680000002
2015-03-11,155612.768,66129.28,70873.037,48288.91,0,10.515,157643.601,9061.199,170277.345,10136.758,29470.419,23127.053,1372.65,6613.355,0,6839.3895,2319.4955,MWh,757775.7750000001
2015-03-12,125824.534,67549.314,71826.616,82451.424,0,14.856,142120.191,8639.862,170761.35,9919.713,28594.85,21519.871,1607.417,6023.868,0,6953.3215,2328.9025,MWh,746136.0900000001
2015-03-13,85640.134,47979.831,70508.687,175713.677,0,11.675,132234.529,8543.135,170743.011,10051.793,25733.594,14561.809,1959.339,5703.777,0,7180.5945,2299.8315,MWh,758865.417
2015-03-14,66112.442,47645.848,64863.709,170671.722,0,9.112,111201.418,8153.858,162225.728,9244.335,25298.026,18805.85,1753.522,5409.479,0,7358.5035,2333.0495,MWh,701086.6019999998
2015-03-15,80175.554,59489.1,63625.524,95120.09,0,9.324,108260.005,8070.02,164381.68,8949.311,23829.455,20831.607,1410.21,4776.341,0,7125.5185,2289.4545,MWh,648343.1939999999
2015-03-16,140514.95,91858.685,72786.391,50789.341,0,5.868,148533.244,9042.202,169872.326,8390.098,28444.758,19572.814,2093.821,5500.753,0,7157.856,2280.484,MWh,756843.5910000002
2015-03-17,148789.332,63372.622,71787.082,135323.958,9.275,6.46,134653.829,9018.623,170839.332,8064.752,17533.033,2033.095,2055.636,5537.727,0,6614.202,2291.135,MWh,777930.0930000001
2015-03-18,128612.661,64843.098,70980.261,154669.313,0,7.702,138326.083,8987.271,170902.452,8099.84,8568.135,521.862,2369.502,6026.559,0,6785.4365,2320.0905,MWh,772020.2659999998
2015-03-19,82844.118,55150.011,67727.629,230579.484,0,7.681,91443.983,8616.78,170917.08,8074.454,10953.363,1342.382,2826.062,6296.587,0,6519.325,2366.977,MWh,745665.9159999999
2015-03-20,70387.512,50209.794,68573.768,278444.157,0,7.047,91166.842,9017.885,170914.417,8414.793,9215.977,196.018,3069.987,6774.116,0,6640.9725,2453.2665,MWh,775486.552
2015-03-21,66332.145,58444.802,66221.868,183333.362,0,6.833,113171.21,8808.242,170948.239,8469.956,11022.587,506.78,1955.298,6257.788,0,6842.0835,2488.1605,MWh,704809.354
2015-03-22,41584.56,54667.674,62492.806,183739.769,0,6.219,84779.395,8486.277,170968.157,8353.692,12733.925,302.265,1520.161,5846.61,0,6164.9005,2455.1605,MWh,644101.5710000001
2015-03-23,124560.455,81505.311,71497.112,130306.133,0,2.534,126974.049,8250.892,170913.689,8150.535,11392.052,1335.332,2981.683,6452.159,0,5796.1165,2461.7295,MWh,752579.7820000001
2015-03-24,123618.453,63429.426,70369.719,216445.233,0,-0.605,104661.096,8241.095,170968.932,8484.566,11804.74,2077.03,2338.599,5621.594,0,5804.2845,2498.9045,MWh,796363.0669999998
2015-03-25,80727.978,49934.89,72502.706,297178.668,0,-0.766,84431.235,8342.565,170829.609,8805.671,24594.115,14613.711,2398.717,5519.179,0,5871.943,2570.189,MWh,828320.4099999999
2015-03-26,91873.477,54779.206,73784.846,260465.817,0,-0.754,88547.066,8662.228,170821.879,8568.124,21741.925,6077.72,2429.691,6049.755,0,6572.296,2560.292,MWh,802933.568
2015-03-27,90642.969,54845.592,72404.947,231812.132,0,-0.552,94623.134,9191.669,170769.149,8553.904,29001.726,19424.356,1715.655,5811.269,0,6915.9,2546.84,MWh,798258.6900000001
2015-03-28,56439.093,49172.219,65483.073,171552.229,0,-0.565,83038.03,8854.849,170739.195,8855.52,31341.842,24597.088,1216.962,5500.968,0,6942.0375,2575.2185,MWh,686307.7589999998
2015-03-29,33312.446,47672.146,51755.711,171526.188,0,-0.542,73945.05,7979.124,163624.673,7810.864,27839.864,17210.911,893.965,4375.665,0,6438.545,2409.22,MWh,616793.8299999998
2015-03-30,63434.858,54363.414,65236.405,197492.245,0,-1.041,89515.254,8457.415,170607.993,8253.617,28635.062,24324.68,1584.938,5582.514,0,6883.5435,2458.4935,MWh,726829.3910000001
2015-03-31,72923.458,44219.454,68447.612,153658.819,0,-0.629,100931.155,8653.859,170450.663,8176.891,31669.309,26892.758,1560.927,5775.916,0,7194.4485,2545.7555,MWh,703100.396
2015-04-01,54220.588,46497.614,64007.654,194244.307,0,-0.918,107796.106,9077.589,170456.704,7498.708,31724.606,27499.008,1497.089,5940.603,0,6366.217,1837.453,MWh,728663.3279999999
2015-04-02,44717.026,51389.495,61140.979,135775.581,0,-0.841,96663.563,8725.232,170417.779,6888.289,31405.497,26413.618,964.852,5436.945,0,6068.952,1862.15,MWh,647869.1170000002
2015-04-03,41177.494,65873.404,57632.364,111757.454,0,-0.619,86602.275,8300.176,168877.671,6828.334,27754.562,15895.98,1112.72,4938.382,0,5569.4355,1853.7605,MWh,604173.3929999999
2015-04-04,35906.565,53734.257,53648.541,178058.71,0,0.053,87232.336,8743.43,170592.322,5965.286,27934.238,15525.576,1287.624,6033.804,0,5591.23,1841.02,MWh,652094.992
2015-04-05,27976.017,53133.187,52311.583,165386.232,0,0.192,84959.007,8457.333,170560.006,5364.421,29730.571,16448.16,1063.037,5477.133,0,5540.213,1850.99,MWh,628258.0819999998
2015-04-06,42821.474,53577.717,63084.539,153903.928,0,-0.349,88620.301,8867.488,170498.232,5363.027,20945.943,6639.396,2061.972,6582.18,0,5615.979,1808.195,MWh,630390.0219999999
2015-04-07,62108.875,55565.352,70514.835,201456.83,0,-0.988,84016.867,8884.016,170506.761,5629.923,25128.19,9956.053,2402.402,6638.794,0,5296.6775,1624.0265,MWh,709728.6139999998
2015-04-08,76903.505,47526.501,70230.683,219935.447,0,-0.964,84981.705,9130.859,170664.638,5727.495,22514.317,2432.379,2441.248,6650.017,0,4976.265,1741.248,MWh,725855.343
2015-04-09,110825.728,56847.045,73116.409,127637.965,0,-0.528,119733.597,8647.906,170746.049,6046.31,14861.469,2682.676,2159.84,6691.956,0,5146.4155,1647.2615,MWh,706790.0990000002
2015-04-10,128806.581,66771.302,74557.259,96398.389,0,3.042,108017.169,8519.987,167042.244,6724.53,23316.658,6570.035,2177.345,6148.366,0,5328.977,1665.467,MWh,702047.3509999999
2015-04-11,133689.426,71419.023,68580.531,41659.035,0,8.273,101874.603,8597.21,161496.573,6658.677,19226.155,6993.165,1719.099,4815.167,0,5623.1685,1712.7285,MWh,634072.834
2015-04-12,59937.448,59881.636,59729.258,141570.05,0,8.957,60643.748,8530.645,169663.272,6784.15,26551.074,12547.394,1675.796,4553.103,0,5421.2065,1727.4805,MWh,619225.2179999999
2015-04-13,77629.145,61207.67,68732.066,201996.149,0,1.856,70984.65,8585.545,170612.194,7180.095,28600.217,21616.49,2566.145,5510.037,0,5424.9565,1503.2315,MWh,732150.4469999999
2015-04-14,103884.047,56085.322,66460.618,215377.101,0,4.952,76475.231,8772.577,170584.759,7194.539,23638.002,4963.894,1854.428,5461.341,0,5597.296,1527.671,MWh,747881.7779999999
2015-04-15,123197.831,79994.136,67666.126,133397.457,0,5.53,89424.93,8485.543,170583.272,7105.714,14333.073,2228.935,1937.038,5107.052,0,5641.151,1552.407,MWh,710660.1950000002
2015-04-16,135231.71,78552.424,70436.07,106038.796,0,5.869,92235.319,8420.919,170548.392,7336.196,19236.384,5774.302,1797.976,4756.239,0,5596.1835,1621.6875,MWh,707588.467
2015-04-17,139331.288,88073.521,71352.112,57557.688,0,7.408,101098.858,7943.045,170447.834,6996.558,26563.738,13267.681,1815.378,4864.502,0,5455.2055,1608.7625,MWh,696383.5789999999
2015-04-18,102671.581,65800.842,66539.565,94545.374,0,7.58,73362.381,7824.516,159212.066,6719.799,27176.274,17015.013,1607.375,4326.069,0,5364.6915,1413.9005,MWh,633587.027
2015-04-19,82524.203,65128.357,62786.905,85826.298,0,7.594,71501.345,7575.098,162287.352,6669.621,29480.947,19947.275,1113.742,3506.526,0,5200.6405,1430.5595,MWh,604986.4630000001
2015-04-20,141370.788,71800.291,71167.461,56696.265,0,5.539,97196.362,8624.358,167647.824,7129.629,32413.049,22248.506,1396.351,4360.891,0,5045.6765,1338.5765,MWh,688441.5669999999
2015-04-21,123493.994,55389.313,71164.06,182335.743,0,5.303,74061.978,8931.707,152329.578,7014.322,27836.942,16357.811,1570.265,4339.418,0,5314.6815,1274.5245,MWh,731419.6400000001
2015-04-22,134939.428,76290.706,71516.421,123111.483,0,6.979,87088.394,8663.505,144592.394,6676.585,24552.385,15410.366,2346.665,4995.063,0,5390.133,1402.774,MWh,706983.281
2015-04-23,155428.894,84607.294,72654.128,30502.336,0,5.456,109248.491,8693.056,144390.473,6880.658,30554.437,19720.732,2905.564,4764.584,0,5846.7435,1599.0085,MWh,677801.855
2015-04-24,162231.939,93714.062,73550.026,63247.098,0,2.284,92023.273,9265.329,149780.66,7143.124,22120.136,3781.785,2545.304,4614.676,0,5822.809,1616.513,MWh,691459.0179999999
2015-04-25,77735.296,82213.498,64386.231,135748.816,0,0.156,66627.663,8874.853,143851.775,6961.033,17310.607,469.779,1560.667,5766.651,0,6193.0965,1637.6825,MWh,619337.8040000001
2015-04-26,62232.151,83896.524,56963.597,148940.338,0,4.87,66637.487,8372.483,129791.648,6923.967,16342.927,1661.373,1043.206,4890.169,0,6261.0165,1640.3955,MWh,595602.152
2015-04-27,85590.251,61972.998,68623.037,239096.515,0,2.685,80414.835,8460.131,118759.358,7025.548,22075.584,6168.082,1862.088,6290.737,0,6287.4835,1407.8305,MWh,714037.1630000001
2015-04-28,142906.544,85769.216,73087.146,102358.023,0,1.609,102735.25,8631.03,118952.397,6991.394,30444.492,21151.079,2271.483,5239.955,0,6310.4325,1188.4485,MWh,708038.4990000001
2015-04-29,168901.92,87546.613,73801.669,60743.749,0,4.014,106551.084,8608.119,111110.221,7116.623,30956.291,25173.804,2447.072,5499.097,0,5609.691,1265.258,MWh,695335.225
2015-04-30,166937.632,62950.155,74160.832,128616.827,0,1.551,94002.988,8667.2,94616.537,7133.234,31181.351,26600.139,2576.027,5370.317,0,5128.167,1298.347,MWh,709241.304
2015-05-01,61722.706,70476.697,58979.717,185020.025,0,3.187,69949.259,8543.993,90977.864,6910.257,24179.417,19933.107,1394.447,4661.93,0,4450.2155,1338.6945,MWh,608541.516
2015-05-02,65636.001,77465.556,59092.16,159639.843,0,-1.192,73700.846,8633.924,94012.106,6888.862,28273.968,22391.963,2021.379,5065.668,0,5694.4795,1553.5155,MWh,610069.079
2015-05-03,60688.624,89470.095,57783.476,130206.303,0,-0.251,87798.634,8534.234,94448.88,6603.186,19703.994,4599.085,2462.515,4329.292,0,5787.37,1519.121,MWh,573934.5580000001
2015-05-04,82856.819,79374.005,66033.838,200246.01,0,-0.039,97618.515,9297.463,94986.517,7011.253,17550.903,1735.93,3539.059,5431.281,0,5503.459,1530.148,MWh,672715.1610000003
2015-05-05,115861.306,69903.997,66816.659,182202.279,0,7.924,121324.176,9057.57,95038.841,7008.969,24789.789,11202.912,3710.616,5310.51,0,5306.9295,1615.1395,MWh,719157.617
2015-05-06,157212.602,97840.993,70628.367,55822,0,0.324,136990.457,9299.421,95378.899,7732.616,33837.646,24029.128,3517.567,5150.593,0,5447.8195,1564.2205,MWh,704452.6529999999
2015-05-07,138335.396,64921.44,69501.912,138665.785,0,1.493,116558.072,9212.183,95718.716,7932.781,33002.153,27916.33,2553.076,5052.11,0,5307.5565,1324.6525,MWh,716003.656
2015-05-08,83465.217,57158.076,66436.854,219297.898,0,7.885,113821.36,9043.866,105697.546,8308.914,29747.711,18798.959,2111.544,4435.561,0,5501.345,1432.286,MWh,725265.022
2015-05-09,112328.922,74913.619,65851.125,52095.161,0,7.608,126714.127,8872.085,117807.658,8446.102,32779.608,23832.846,1706.34,3744.389,0,5626.1825,1436.1545,MWh,636161.927
2015-05-10,67883.293,61861.563,61576.089,107696.334,0,7.23,107460.895,8582.059,120405.277,7981.357,32472.783,26231.277,1426.156,2818.55,0,5597.3795,1422.6715,MWh,613422.9140000001
2015-05-11,130393.283,72424.593,69900.053,81705.022,0,1.149,125825.536,9277.373,120294.446,7499.658,32438.573,27642.069,2404.472,4353.671,0,6365.4515,1636.9805,MWh,692162.3299999998
2015-05-12,146450.685,74827.694,70777.064,84324.016,0,5.127,131593.949,9065.955,120348.387,8204.664,31588.204,23965.487,3602.49,4529.791,0,6717.534,1680.098,MWh,717681.145
2015-05-13,135186.502,64961.155,69597.733,146367.72,0,2.75,125414.303,9408.372,120692.632,8624.308,27315.79,11741.159,3534.346,5659.65,0,6941.6745,1935.4315,MWh,737383.526
2015-05-14,93597.197,51907.692,66866.037,215433.696,0,4.377,112700.953,9260.449,120414.167,8638.686,28730.814,18155.817,3482.723,5453.703,0,7424.0515,2415.9015,MWh,744486.264
2015-05-15,64584.105,43387.308,69373.488,228297.918,0,4.529,87596.833,9516.899,120632.268,9967.858,32806.745,26970.429,2777.381,5228.097,0,7399.2825,2403.6595,MWh,710946.7999999999
2015-05-16,39912.38,43487.787,61329.521,221606.773,0,8.448,82521.547,9191.928,120517.956,9530.591,33924.827,30231.126,2113.33,4313.91,0,7177.4195,2480.7305,MWh,668348.274
2015-05-17,28760.08,56050.986,58214.324,198805.739,0,8.077,67548.146,8616.361,120134.863,9139.497,34067.585,31705.132,1778.937,4211.724,0,7200.252,2458.971,MWh,628700.674
2015-05-18,98707.105,80263.155,70111.538,113302.246,0,5.452,122672.923,9210.683,120309.079,8846.206,31725.592,24836.72,2760.531,5800.669,0,7598.633,2436.756,MWh,698587.2880000001
2015-05-19,84448.399,48298.758,69703.986,215990.941,0,5.131,91289.893,9624.901,120475.235,8886.444,25283.544,22448.06,2296.652,5271.377,0,6890.3635,2483.6825,MWh,713397.3670000001
2015-05-20,89802.711,49406.925,71552.255,173924.781,0,5.62,94944.136,9320.409,120432.626,8969.955,30105.087,25616.257,2016.756,5172.652,0,7153.923,2440.299,MWh,690864.3919999999
2015-05-21,73747.69,44874.441,72100.309,210620.177,-0.001,5.926,88181.119,9104.61,120743.833,9556.307,32799.785,26375.911,2162.549,5254.535,0,7492.7315,2392.0145,MWh,705411.937
2015-05-22,60981.019,47818.33,72280.827,224186.385,0,7.013,82298.161,8577.993,120873.543,10347.719,32691.76,27886.448,2760.429,5280.913,0,7603.747,2421.484,MWh,706015.7710000002
2015-05-23,51100.263,42484.753,61806.792,211116.698,0,9.111,64932.705,8925.229,120636.069,9678.213,32597.263,27666.748,1779.682,4827.323,0,7420.5745,2425.2485,MWh,647406.672
2015-05-24,46632.232,52824.36,59282.302,176496.178,0,9.112,56565.835,8636.257,116396.4,9482.565,25141.131,16113.482,1392.781,4356.987,0,7487.679,2554.748,MWh,583372.0490000001
2015-05-25,71776.153,71428.943,70559.746,149031.921,0.001,8.921,93141.144,9358.203,120299.812,10432.113,28249.936,18349.094,3182.752,5319.888,0,7429.2885,2552.6755,MWh,661120.591
2015-05-26,82487.202,55267.862,72022.228,197227.552,0,8.991,80364.268,9474.119,120091.789,10641.742,33101.677,25165.871,3300.838,4892.082,0,7280.187,2603.598,MWh,703930.006
2015-05-27,109394.759,53426.417,72566.948,180019.895,0,8.758,84375.956,9150.622,119249.295,10398.036,33333.537,30274.649,3799.526,5418.024,0,7165.6395,2613.7505,MWh,721195.8119999999
2015-05-28,142381.587,64654.281,72893.298,127997.792,0,9.406,95324.527,8903.456,119255.021,10395.434,32795.034,29297.131,3802.159,5395.662,0,7470.134,2455.766,MWh,723030.688
2015-05-29,149897.981,66198.38,73127.62,120087.774,0,9.228,95171.669,8791.359,119143.316,10652.499,26973.82,18334.046,3005.234,5077.612,0,7694.022,2568.12,MWh,706732.6799999999
2015-05-30,148075.655,59087.613,66559.761,69932.806,0,9.11,73224.486,8704.426,119627.667,10384.765,31146.681,22565.726,2492.25,4524.082,0,7880.065,2593.636,MWh,626808.7289999999
2015-05-31,139278.777,55039.996,63137.9,63815.618,0,9.11,59549.006,8289.823,129458.125,9787.642,30937.074,28825.841,1965.097,4136.949,0,7871.888,2602.999,MWh,604705.8450000001
2015-06-01,183099.724,65355.366,69179.483,62167.248,0,7.305,96445.125,8596.742,115180.907,9807.599,30368.323,27152.62,3462.004,4855.248,0,7364.9225,2589.5065,MWh,685632.123
2015-06-02,199608.626,63775.041,71266.147,57780.768,0,5.238,107154.496,8725.959,118233.862,9898.632,31730.605,28799.291,3637.256,5312.533,0,7042.5685,2599.8835,MWh,715570.906
2015-06-03,198038.258,70642.856,71227.257,91634.377,0,5.845,97720.57,8635.603,118657.52,10022.184,30984.35,29249.221,4140.481,5759.691,0,7036.123,2470.492,MWh,746224.828
2015-06-04,188029.049,71874.084,70469.995,101077.469,0,6.962,89556.513,8726.138,119194.336,9743.313,32683.573,31386.997,3346.418,6119.906,0,7003.5825,2376.2685,MWh,741594.6039999999
2015-06-05,183116.356,74794.431,70550.938,104074.32,0,7.252,89795.226,9039.742,119386.194,10124.315,32171.329,30728.446,3229.564,6194.986,0,7545.2535,2481.3965,MWh,743239.749
2015-06-06,155753.734,59837.8,63453.087,137661.062,0,6.313,76117.554,8977.69,110586.896,9934.929,30941.887,25123.295,2939.295,5968.987,0,7550.717,2475.408,MWh,697328.6540000001
2015-06-07,131124.65,59606.069,61499,123000.328,0,2.924,67428.63,8659.827,113634.102,9472.596,31107.136,20376.332,2403.543,5137.287,0,7082.3475,2264.6995,MWh,642799.4710000001
2015-06-08,178313.574,78264.67,67505.853,111311.487,0,3.121,86496.386,8930.428,119279.303,9518.49,29462.596,17599.25,3484.957,5825.588,0,7373.0495,2226.3545,MWh,725595.107
2015-06-09,194546.069,75553.537,69480.403,115264.507,0,5.528,86750.294,9070.223,119070.824,9384.512,26201.76,16399.201,3723.417,5845.611,0,7150.5995,2246.9125,MWh,740693.398
2015-06-10,185856.509,78386.538,70557.92,110483.445,0,2.877,94173.632,8864.256,119186.585,9834.09,22097.174,9876.062,3951.178,6363.088,0,6528.438,2312.895,MWh,728474.687
2015-06-11,186887.359,90691.601,70399.449,83650.07,0,-1.086,101712.212,9031.673,118984.994,9183.807,16561.988,5111.061,3827.923,6323.921,0,6784.611,2429.463,MWh,711579.046
2015-06-12,195988.652,74792.691,72483.952,65152.863,0,-1.249,94523.611,8875.642,119421.212,9105.391,25285.217,9390.748,3848.076,6404.875,0,6987.369,2535.181,MWh,694794.2309999998
2015-06-13,173736.474,58202.111,67903.897,80433.657,0,-0.552,74559.796,8649.263,119374.473,9522.003,23630.738,13149.216,3038.509,6582.812,0,6884.1795,2562.6745,MWh,648229.2509999999
2015-06-14,166884.786,57494.096,63316.311,66745.132,0,1.175,69589.379,8073.522,119660.786,9588.092,23066.77,6305.311,2370.086,5678.927,0,6896.3265,2558.3465,MWh,608229.046
2015-06-15,192773.813,67382.034,71504.155,85903.091,0,0.362,87461.776,8601.564,119902.572,9331.273,21939.051,7005.381,2748.191,6880.414,0,6817.6715,2382.2105,MWh,690633.5590000001
