fecha,temperaturamedia,temperaturamaxmedia,temperaturaminmedia,precipitacionesmedia,horassolmedia,rachamedia,vientovelmedia,humedadrelmedia,humedadrelmaxmedia,humedadrelminmedia,presionmaxmedia,presionminmedia
2012-01-15,6.058004158004159,10.33871635610766,1.786070686070686,3.4412262156448206,2.719402985074627,7.676439790575916,1.8310432569974555,81.24946695095949,94.7250554323725,64.65188470066519,966.8553719008264,961.7446280991736
2012-01-16,5.62293388429752,8.546900826446281,2.691958762886598,4.347446808510639,2.045205479452055,9.162140992167101,2.195128205128205,86.11914893617022,95.921875,72.5625,965.6563025210085,957.6084033613445
2012-01-17,7.0252587991718425,11.797520661157025,2.260248447204969,0.7722338204592901,5.563888888888889,8.458072916666667,2.270959595959596,76.89339019189765,93.56888888888889,59.66888888888889,974.8875,964.6875
2012-01-18,7.349895615866388,12.8937369519833,1.8045929018789144,0.42777777777777776,5.640277777777778,6.399216710182768,1.7520304568527918,75.95289079229121,93.72991071428571,54.74330357142857,979.553781512605,974.8218487394959
2012-01-19,8.750205761316874,13.987448559670781,3.5141975308641977,0.3835073068893528,5.604166666666667,6.70690537084399,1.7865822784810128,77.16842105263157,93.32964601769912,58.76106194690266,980.4413223140496,977.4363636363637
2012-01-20,9.212195121951218,13.947764227642276,4.474390243902439,0.865843621399177,4.8808823529411764,8.30101265822785,2.3626566416040102,77.160751565762,93.04565217391304,60.86739130434783,978.8291338582677,974.5220472440946
2012-01-21,9.468247422680413,14.523505154639174,4.401028806584362,0.48930817610062893,5.626984126984127,7.767007672634271,2.2931989924433247,74.63235294117646,91.88351648351649,56.46153846153846,974.0033333333333,970.1141666666666
2012-01-22,9.139462809917354,14.13340206185567,4.156198347107438,0.33249999999999996,5.183333333333334,6.978036175710594,2.097709923664122,76.55136268343816,93.26651982378854,58.27533039647577,971.2540983606557,965.8467213114754
2012-01-23,8.81170431211499,13.60123203285421,4.022381930184805,0.3137214137214137,4.921428571428572,6.9884318766066835,2.016497461928934,76.96413502109705,93.00220750551877,60.35540838852097,966.7836065573771,963.8672131147541
2012-01-24,8.273360655737704,13.875819672131147,2.6674180327868853,0.04025157232704402,5.854285714285714,6.498461538461538,1.7874371859296483,75.0546218487395,93.43544857768053,54.9562363238512,968.8795081967213,966.1377049180328
2012-01-25,7.940862422997946,14.305954825462011,1.5780287474332648,0.21368421052631578,7.144444444444444,5.768733850129199,1.5027707808564232,73.3678646934461,93.69111111111111,51.05555555555556,967.0790322580646,962.0177419354839
2012-01-26,7.05175983436853,12.213250517598343,1.88944099378882,1.3527777777777779,4.574999999999999,6.87860824742268,1.717557251908397,78.1727078891258,94.46325167037863,60.23608017817372,965.4311475409836,962.2942622950819
2012-01-27,6.653767820773931,9.826476578411405,3.479022403258656,2.738541666666667,2.5426470588235297,7.691538461538461,2.2372795969773303,83.2839248434238,94.57894736842105,69.13815789473684,968.1314960629921,963.2149606299213
2012-01-28,6.476434426229508,10.709631147540984,2.2468302658486707,2.2037422037422036,4.841791044776119,9.361323155216285,2.45425,76.23060796645703,94.24454148471615,56.12882096069869,970.3168000000001,967.1296
2012-01-29,5.493456032719837,9.641632653061224,1.3425357873210635,0.8002070393374742,6.028125,10.869974554707378,3.0306532663316585,65.59205020920503,89.19868995633188,47.05021834061135,968.6111999999999,965.6264
2012-01-30,5.63094262295082,11.24467213114754,0.015368852459016393,0.10020833333333333,7.661111111111111,7.831185567010309,2.1409547738693466,60.36363636363637,84.6557734204793,39.35947712418301,969.4325203252032,966.2739837398374
2012-01-31,6.342768595041322,12.249586776859504,0.43533057851239665,1.335966735966736,5.947887323943662,8.616279069767442,2.349497487437186,65.79578947368421,87.20484581497797,46.11233480176212,966.7818181818183,962.002479338843
2012-02-01,6.4144032921810705,11.260082304526748,1.5718106995884773,3.0418259023354564,3.943055555555555,10.312690355329948,2.7218592964824118,75.0313152400835,90.7527114967462,57.475054229934926,964.3492063492064,957.7119047619047
2012-02-02,2.727408993576017,5.964882226980728,-0.5111349036402569,0.7824561403508772,4.795945945945945,13.2657824933687,4.300515463917526,65.31330472103004,87.33408577878104,49.61625282167043,967.3384615384616,959.9170940170941
2012-02-03,1.462420382165605,5.216985138004246,-2.285350318471338,0.27685774946921443,6.769565217391305,14.478590078328983,4.521188630490956,52.208333333333336,74.95973154362416,35.58389261744966,974.91,966.6583333333333
2012-02-04,1.3429473684210527,5.649684210526315,-2.9617647058823526,0.844136460554371,6.159420289855072,14.817187500000001,4.629533678756476,52.39316239316239,71.65265486725664,38.21017699115044,978.5688524590164,974.6532786885246
