fecha,Carbon_NR,CicloCombinado_NR,Cogeneracion_NR,Eolica_R,FuelGas_NR,Hidroeolica_R,Hidraulica_R,MotorDiesel_NR,Nuclear_NR,OtrasRenovables_R,SolarFotovoltaica_R,SolarTermica_R,TurbinaGas_NR,TurbinaVapor_NR,TurbinaBombeo_NR,ResiduosNoRenov_NR,ResiduosRenov_R,GeneracionTotal,Año,Mes,Dia,DiaSemana,SumaGeneracion_NoRenovables,SumaGeneracion_Renovables,SumaGeneracionTotal,Porcentaje_NoRenovable,Porcentaje_Renovable,valordemanda,carbon,ciclocombinado,cogeneracion,fuelgas,motordiesel,turbinagas,turbinavapor,residuosnorenov,emisionestotal,emisionespormwh,precipitacionesmedia,horassolmedia,temperaturamedia,temperaturamaxmedia,temperaturaminmedia,rachamedia,vientovelmedia,humedadrelmedia,humedadrelmaxmedia,humedadrelminmedia,presionmaxmedia,presionminmedia
2016-06-18,40718.286,57499.431,71013.361,113172.694,0.0,54.018,75812.274,10114.284,158459.155,9557.965,31494.237,32049.153,859.634,6401.053,0.0,7060.9685,1895.3345,616161.848,2016,6,18,6,352126.17250000004,264035.6755,616161.848,57.15,42.85,653385.417,38682.372,24245.095,0,0.0,7728.257,536.777,5696.937,1694.632,105569.147,0.1713334691894133,0.8433996383363471,9.474,16.659391771019678,22.10572450805009,11.216100178890876,10.338215102974829,3.311818181818182,59.26881720430107,85.93040293040293,43.65018315018315,975.1732484076434,969.2388535031847
2016-06-19,28590.926,53825.808,68949.398,133451.905,0.0,80.933,64043.702,9586.405,161805.457,9422.133,33644.53,33015.283,601.921,5177.177,0.0,6530.599,1394.553,610120.7300000001,2016,6,19,7,335067.69099999993,275053.039,610120.73,54.92,45.08,601705.707,27161.38,22817.04,0,0.0,7361.142,366.48,4607.688,1567.344,90081.84500000002,0.1476459339449096,0.00971223021582734,12.038383838383838,17.754010695187166,24.50873440285205,11.003208556149733,9.383333333333333,3.0913439635535305,53.32675044883303,82.3436928702011,39.0091407678245,976.0272151898733,972.6398734177216
2016-06-20,79284.096,60930.126,74715.814,75096.149,0.0,116.818,101552.382,9550.907,167137.572,9686.917,33618.849,33382.657,1761.234,7299.647,0.0,6505.0195,1344.6125,661982.8000000002,2016,6,20,1,407184.4155,254798.3845,661982.8,61.51,38.49,717719.773,75319.891,25830.069,0,0.0,7412.276,1260.879,6496.686,1561.205,146273.01499999998,0.2209619570176143,0.0008944543828264759,12.936274509803921,20.18683274021352,27.798220640569397,12.580249110320285,8.466666666666667,2.6258503401360542,50.60035842293907,81.00183486238532,36.10091743119266,973.8189873417721,969.8506329113924
2016-06-21,93972.407,76220.038,74752.221,86183.03,0.0,76.007,101970.112,9971.412,168062.089,9738.894,33151.468,33057.044,1682.02,7554.285,0.0,6975.112,1627.448,704993.5869999999,2016,6,21,2,439189.58400000003,265804.00299999997,704993.587,62.3,37.7,748639.036,89273.787,31611.87,0,0.0,7727.402,1209.496,6723.314,1674.026,166625.73900000003,0.2363507159108385,0.0007233273056057866,12.940196078431374,22.276344086021506,29.822580645161292,14.73279569892473,9.022528735632184,2.7680365296803653,49.05945945945946,79.22140221402213,34.83579335793358,971.4613924050633,967.5335443037974
2016-06-22,84602.84,63997.645,74092.003,155324.434,0.0,27.847,91278.291,10240.013,167730.504,9841.306,33460.388,33388.129,1528.814,7754.508,0.0,6631.5465,1611.2025,741509.471,2016,6,22,3,416577.8735,324931.59750000003,741509.471,56.18,43.82,758119.967,80372.698,26875.177,0,0.0,7926.577,998.715,6901.512,1591.571,152821.211,0.2060947526319593,0.30344202898550726,12.070588235294117,23.280035971223022,30.35251798561151,16.21025179856115,10.565517241379311,3.3772209567198175,46.22924187725632,74.34750462107209,32.711645101663585,969.3171974522293,966.1210191082803
2016-06-23,84589.481,71277.364,73724.071,124116.644,0.0,42.781,100000.998,10441.625,167697.45,9827.413,32786.319,31887.073,2121.855,7007.804,0.0,7197.166,2147.806,724865.85,2016,6,23,4,424056.81600000005,300809.034,724865.8500000001,58.5,41.5,754454.312,80360.007,29681.62,0,0.0,8050.312,1786.802,6236.946,1727.319,155858.153,0.2150165482344077,0.3336976320582878,10.22079207920792,23.022441651705567,29.74021543985637,16.30466786355476,9.934246575342465,2.9470319634703195,50.166666666666664,77.12546125461255,35.30258302583026,970.5365384615385,966.5955128205128
2016-06-24,80575.912,62197.858,72834.36,103309.39,0.0,51.054,96175.517,10409.329,167477.982,9862.011,30889.906,29399.109,1589.838,7147.017,0.0,7765.108,2499.274,682183.665,2016,6,24,5,409997.404,272186.261,682183.665,60.1,39.9,718649.229,76547.117,26154.521,0,0.0,7978.526,1105.869,6360.845,1863.625,147687.56,0.2164923723290853,0.9327305605786618,9.074489795918367,22.3636690647482,28.803956834532375,15.926079136690646,10.563741339491918,2.9142528735632185,54.71739130434783,80.43148148148148,40.2,969.7387096774194,965.9825806451612
2016-06-25,43937.885,61265.199,68957.19,167582.454,0.0,52.281,74639.331,10211.351,167290.253,9831.035,31196.303,28522.97,1307.796,6810.067,0.0,7624.9795,2552.7845,681781.879,2016,6,25,6,367404.7205,314377.15849999996,681781.879,53.89,46.11,685908.782,41740.991,25663.068,0,0.0,7825.659,844.16,6060.96,1829.994,110168.564,0.1615891642083377,0.0875,9.35979381443299,21.087813620071685,26.845161290322583,15.32741935483871,9.797921478060045,3.1280459770114946,57.92714025500911,83.31180811808117,43.63653136531365,967.5044871794872,964.6134615384616
2016-06-26,36604.908,44848.546,65857.04,196631.875,0.0,70.244,63335.572,9819.495,167496.829,9130.133,30532.856,27149.797,926.801,5508.599,0.0,6954.249,2358.494,667225.438,2016,6,26,7,338016.46699999995,329208.97099999996,667225.4379999998,50.66,49.34,625080.91,34774.663,19419.77,0,0.0,7527.534,509.622,4902.653,1669.019,93828.937,0.140625539219924,0.0790990990990991,10.23298969072165,20.09048473967684,25.624057450628367,14.553321364452424,10.02111368909513,3.435402298850575,58.29891304347826,82.79482439926063,44.804066543438076,970.0955128205128,965.8942307692307
2016-06-27,96025.855,63202.279,73276.092,121708.726,0.0,85.411,94357.077,10386.424,167428.734,9523.646,31370.394,26581.166,1560.927,7542.27,0.0,6757.089,2248.333,712054.423,2016,6,27,1,426179.67,285874.75299999997,712054.423,59.85,40.15,751353.712,91224.562,26554.588,0,0.0,7976.584,1200.376,6712.62,1621.702,163135.347,0.2291051663055255,0.011151079136690648,11.415151515151514,21.020751341681574,28.016279069767442,14.02093023255814,9.230117647058824,2.8067285382830627,55.16245487364621,84.35174953959485,39.70902394106814,971.2922580645161,968.0974193548387
2016-06-28,134995.067,88517.191,74163.214,81799.631,0.0,74.029,112603.216,10671.293,167292.345,9473.559,24220.68,8807.593,1975.501,7513.352,0.0,6676.1285,2272.3895,731055.1890000001,2016,6,28,2,491804.0915000001,239251.09749999997,731055.189,67.27,32.73,778861.467,128245.313,36200.255,0,0.0,8175.205,1888.448,6686.883,1602.271,210980.397,0.2885970856572362,0.20108892921960073,8.607843137254902,22.352338129496403,29.059892086330933,15.64820143884892,9.716820276497696,2.6915331807780323,56.012612612612614,82.17962962962963,40.148148148148145,969.3382165605096,965.0108280254777
2016-06-29,151088.364,99491.333,74503.762,82070.616,0.0,65.23,90020.171,10791.221,162224.7,10011.799,27775.029,21699.73,1937.67,7189.051,0.0,6837.3095,2491.6525,748197.6379999998,2016,6,29,3,514063.41049999994,234134.2275,748197.6379999999,68.71,31.29,780388.228,143533.946,40111.857,0,0.0,8319.372,1496.243,6398.255,1640.953,229812.056,0.3071542121067214,0.9386029411764706,8.388,22.420287253141833,28.169120287253143,16.667324955116698,9.549187935034803,2.787557603686636,59.28442028985507,83.45756457564576,43.33456561922366,967.1371794871794,964.0
2016-06-30,156550.489,100935.963,74808.33,65312.126,0.0,67.562,94417.412,10717.435,158426.74,9936.435,30908.793,25634.254,1566.735,7258.205,0.0,6963.858,2534.165,746038.5020000001,2016,6,30,4,517227.755,228810.747,746038.502,69.33,30.67,785078.65,148722.964,40467.927,0,0.0,8218.006,1214.196,6459.802,1671.327,235181.387,0.3152402809902161,0.3794171220400729,10.55625,22.036131386861314,28.489963503649633,15.587043795620438,9.08169014084507,2.6974358974358976,58.124314442413166,85.65913370998116,42.33145009416196,968.6675675675675,965.9290540540541
2016-07-01,150279.923,95911.148,74598.944,64137.408,0.0,81.393,88354.398,10721.116,163726.918,9696.325,31825.403,29664.193,1637.492,7070.551,0.0,7097.4615,2621.7655,737424.4389999999,2016,7,1,5,511043.5535,226380.8855,737424.439,69.3,30.7,780837.638,142765.927,38545.164,0,0.0,8220.126,1209.054,6292.79,1703.391,227084.051,0.3079421280205225,0.4898214285714286,9.618181818181819,22.282944344703772,28.560502692998206,16.002513464991022,9.202522935779816,2.7267573696145124,56.696461824953445,83.73567467652495,41.97962962962963,969.478431372549,966.7686274509804
2016-07-02,110023.769,56028.106,69081.903,97045.592,0.0,92.188,67298.4,10748.515,166923.682,9601.38,31390.104,29947.005,1239.126,6353.799,0.0,7201.463,2563.015,665538.0470000001,2016,7,2,6,427600.36299999995,237937.684,665538.047,64.25,35.75,706129.917,104522.58,23732.269,0,0.0,8217.348,799.36,5654.881,1728.352,170905.913,0.2567936029658722,0.14792792792792792,10.01530612244898,22.035472370766488,28.359358288770053,15.70427807486631,9.028538812785389,2.7163265306122453,56.7059925093633,83.77064220183486,42.53211009174312,971.5960784313726,968.3751633986927
2016-07-03,79776.621,59486.914,66859.408,154525.5,0.0,87.681,51979.249,10724.019,167152.708,9414.95,31171.618,27669.109,1288.95,5613.366,0.0,7513.546,2539.88,675803.5190000001,2016,7,3,7,398415.532,277387.987,675803.5190000001,58.95,41.05,656564.101,75787.79000000001,24917.798,0,0.0,8216.337,885.879,4995.896,1803.249,142013.524,0.2101402552773626,0.06859205776173286,11.893814432989691,22.851254480286737,29.793189964157705,15.908602150537634,10.102981651376146,3.10662100456621,52.28813559322034,81.74676524953789,38.909426987060996,971.5375,967.5940789473683
2016-07-04,137708.484,93710.006,74361.461,112858.216,0.0,78.749,78009.784,11131.507,166934.013,9623.818,28561.761,25479.186,1989.011,7329.647,0.0,7997.508,2517.701,758290.8520000001,2016,7,4,1,501161.637,257129.21500000003,758290.852,66.09,33.91,773366.894,130823.06,37875.846,0,0.0,8566.838,1369.262,6523.386,1919.402,215335.148,0.2839743449786467,1.589963503649635,8.97,22.9372972972973,29.003423423423424,16.869909909909907,10.343619489559165,2.9383908045977014,58.599243856332706,85.39252336448598,44.09345794392523,969.9215686274509,966.3411764705883
2016-07-05,163375.039,88379.423,74240.768,96295.77,0.0,64.536,84081.666,11171.903,167050.261,9429.89,29350.237,24820.873,2080.628,7535.039,0.0,8298.6845,2548.7395,768723.457,2016,7,5,2,522131.74549999996,246591.7115,768723.4569999999,67.92,32.08,799505.67,155206.287,35917.648,0,0.0,8575.331,1379.385,6706.185,1991.685,237988.013,0.3095885924032627,0.8812727272727272,8.70686274509804,23.008014571948998,28.789799635701275,17.224772313296903,9.612790697674418,2.6308755760368663,61.053231939163496,87.2434456928839,46.41573033707865,971.0842105263157,967.9407894736842
2016-07-06,162938.117,89525.992,72571.6,87490.352,0.0,58.632,87498.069,11024.943,166946.549,9655.598,29068.445,19962.048,2072.965,7848.817,0.0,8820.699,2594.066,758076.8919999998,2016,7,6,3,521749.68200000003,236327.21000000002,758076.892,68.83,31.17,804016.097,154791.211,36166.118,0,0.0,8476.821,1373.57,6985.447,2116.968,237487.344,0.3132760627664667,1.578860294117647,9.206060606060605,23.647186932849365,29.82826086956522,17.4524500907441,10.177358490566037,2.7229166666666664,57.94646271510516,85.45215759849906,43.19699812382739,971.2264900662252,967.9119205298014
2016-07-07,169609.185,104736.21,73577.839,59611.093,0.0,93.23,98732.257,10904.974,167067.804,10245.377,17809.303,4428.814,2009.168,7435.196,0.0,8528.2485,2475.0535,737263.752,2016,7,7,4,543868.6245,193395.12750000003,737263.7520000001,73.77,26.23,791608.63,161128.726,41758.514,0,0.0,8327.666,1274.774,6617.324,2046.779,249113.362,0.3378890679546117,1.1897996357012752,6.218181818181819,23.308318264014467,28.959312839059674,17.655515370705245,10.36107226107226,2.661290322580645,60.38857142857143,86.01303538175047,43.754189944134076,971.5793333333332,967.9106666666667
2016-07-08,152570.019,100876.34,74873.946,40542.64,0.0,92.13,96270.809,10925.798,167132.557,10495.155,29487.549,24572.065,2050.084,7412.3,0.0,8515.607,2487.639,728304.6379999999,2016,7,8,5,524356.651,203947.987,728304.6379999999,72.0,28.0,800680.755,144941.518,40384.636,0,0.0,8383.769,1284.91,6596.947,2043.746,232087.62600000005,0.3186683344998828,0.2535390199637023,9.36530612244898,23.8014440433213,30.107400722021662,17.497297297297298,8.752083333333333,2.446788990825688,58.27306967984934,87.1914498141264,40.931098696461824,972.8801324503311,969.3311258278146
2016-07-09,112702.368,70484.962,68943.162,67024.496,0.0,81.167,90955.104,11049.798,166951.801,10225.287,31277.468,29305.118,2530.221,6875.745,0.0,8535.9855,2524.9015,679467.5840000001,2016,7,9,6,448074.04250000004,231393.5415,679467.584,65.94,34.06,732130.485,107067.249,29087.113,0,0.0,8445.268,1664.744,6119.413,2048.636,180630.825,0.2658417108534202,0.002536231884057971,12.286597938144329,24.86043165467626,32.10665467625899,17.61546762589928,8.925115207373272,2.5362385321100915,51.51594746716698,81.10166358595194,36.046210720887245,972.4217105263158,967.6736842105263
